Total Tests,Range Test Size,Number of Segments Test Size,Runtime
3125.0,625.0,5.0,2.9069998264312744
4375.0,625.0,7.0,4.4120001792907715
13750.0,625.0,22.0,11.488051414489746
6875.0,625.0,11.0,6.3619465827941895
1875.0,625.0,3.0,2.3209939002990723
11250.0,625.0,18.0,8.569000720977783
15000.0,625.0,24.0,13.293998003005981
1098.0,183.0,6.0,1.1169536113739014
3111.0,183.0,17.0,2.9359989166259766
2562.0,183.0,14.0,1.9899988174438477
2928.0,183.0,16.0,2.7900009155273438
915.0,183.0,5.0,0.5729994773864746
1281.0,183.0,7.0,1.2730519771575928
4026.0,183.0,22.0,4.20295262336731
2013.0,183.0,11.0,1.8640518188476562
549.0,183.0,3.0,0.4700033664703369
3294.0,183.0,18.0,3.0319948196411133
4392.0,183.0,24.0,3.876993179321289
1308.0,218.0,6.0,0.9390439987182617
3706.0,218.0,17.0,3.7659456729888916
3052.0,218.0,14.0,2.3829989433288574
3488.0,218.0,16.0,3.362053155899048
1090.0,218.0,5.0,0.753941535949707
1526.0,218.0,7.0,1.5009987354278564
4796.0,218.0,22.0,4.18899130821228
2398.0,218.0,11.0,2.2219982147216797
654.0,218.0,3.0,0.7009990215301514
3924.0,218.0,18.0,3.466059923171997
5232.0,218.0,24.0,5.005998849868774
1374.0,229.0,6.0,1.0069983005523682
3893.0,229.0,17.0,4.08000111579895
3206.0,229.0,14.0,2.7490031719207764
3664.0,229.0,16.0,3.5950019359588623
1145.0,229.0,5.0,1.2370026111602783
1603.0,229.0,7.0,1.3699424266815186
5038.0,229.0,22.0,4.8209943771362305
2519.0,229.0,11.0,2.131052017211914
687.0,229.0,3.0,0.5829465389251709
4122.0,229.0,18.0,3.8949460983276367
5496.0,229.0,24.0,5.238046884536743
5286.0,881.0,6.0,4.801989316940308
14977.0,881.0,17.0,11.593999147415161
12334.0,881.0,14.0,11.896052122116089
14096.0,881.0,16.0,11.886946201324463
4405.0,881.0,5.0,3.651993751525879
6167.0,881.0,7.0,6.744007110595703
19382.0,881.0,22.0,18.39394736289978
9691.0,881.0,11.0,8.176945924758911
2643.0,881.0,3.0,2.7750461101531982
15858.0,881.0,18.0,14.287946462631226
21144.0,881.0,24.0,17.774999618530273
534.0,89.0,6.0,0.5759997367858887
1513.0,89.0,17.0,1.1747159957885742
1246.0,89.0,14.0,1.040999412536621
1424.0,89.0,16.0,1.296999216079712
445.0,89.0,5.0,0.5310001373291016
623.0,89.0,7.0,0.3430521488189697
1958.0,89.0,22.0,1.8570053577423096
979.0,89.0,11.0,0.9870467185974121
267.0,89.0,3.0,0.1930525302886963
1602.0,89.0,18.0,1.6019339561462402
2136.0,89.0,24.0,2.057007312774658
5178.0,863.0,6.0,4.909994125366211
14671.0,863.0,17.0,13.933993339538574
12082.0,863.0,14.0,11.682061910629272
13808.0,863.0,16.0,13.140000343322754
4315.0,863.0,5.0,4.399947643280029
6041.0,863.0,7.0,6.257000207901001
18986.0,863.0,22.0,16.520052671432495
9493.0,863.0,11.0,9.930999994277954
2589.0,863.0,3.0,2.760005474090576
15534.0,863.0,18.0,11.317046165466309
20712.0,863.0,24.0,18.3870530128479
4542.0,757.0,6.0,3.7430522441864014
12869.0,757.0,17.0,12.523940324783325
10598.0,757.0,14.0,9.192999839782715
12112.0,757.0,16.0,12.06000018119812
3785.0,757.0,5.0,3.6199936866760254
5299.0,757.0,7.0,5.4769933223724365
16654.0,757.0,22.0,14.861052513122559
8327.0,757.0,11.0,6.886998176574707
2271.0,757.0,3.0,1.187999963760376
13626.0,757.0,18.0,12.384000301361084
18168.0,757.0,24.0,16.75699734687805
1056.0,176.0,6.0,1.3460066318511963
2992.0,176.0,17.0,2.63004732131958
2464.0,176.0,14.0,2.2139475345611572
2816.0,176.0,16.0,2.502000331878662
880.0,176.0,5.0,0.8239943981170654
1232.0,176.0,7.0,1.059053897857666
3872.0,176.0,22.0,3.3919999599456787
1936.0,176.0,11.0,1.4800398349761963
